brad_date,prod_id,ch_no,ch_nm,bom_st_dt,bom_fns_dt,bom_prod_nm,대분류,중분류,소분류,브랜드,세분류,productImgUrl,mUrl,originPrice,price
2024-02-04,3231707082500,4,롯데홈쇼핑,2024-02-04 21:35:00,2024-02-04 22:34:58,[상담예약] NHN여행박사 북유럽 4국 9일 패키지,여행/보험/렌탈/티켓,국내여행,국내/여행,NHN여행박사,북유럽,https://image2.lotteimall.com/goods/88/55/79/12795588_1.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12795588,0,0
2024-02-04,3101707082500,8,GS SHOP,2024-02-04 21:35:00,2024-02-04 22:39:58,쿠진 푸드스타일러 1000ml 건강식 두유 죽 ABC,식품/건강,가공식품,유제품,쿠진 ABC,푸드스타일러,https://asset.m-gs.kr/prod/1040918130/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLG&gourl=/prd/prd.gs?prdid=1040918130,149000,142000
2024-02-04,3621707082500,14,홈&쇼핑,2024-02-04 21:35:00,2024-02-04 22:44:58,[7년연속 1등쿠션] NEW 시즌12 철벽녀 초유콜라겐 커버쿠션 기본패키지(+로얄젤리 립글래머/쇼핑백),뷰티,베이스메이크업,파우더/팩트/쿠션,철벽녀,커버쿠션,http://image.hnsmall.com/images/goods/967/42854967_g.jpg,http://m.hnsmall.com/goods/view/42854967?channel_code=21363&utm_source=OllehPortal&utm_medium=AF&utm_campaign=TV_Beauty_42854967,88000,88000
2024-02-04,2701707082500,6,CJ ONSTYLE,2024-02-04 21:35:00,2024-02-04 22:39:58,[CJ 단독방송]코웨이 비렉스 페블 안마 의자,생활/주방,건강관리/실버,안마/찜질,코웨이,안마,http://itemimage.cjonstyle.net/goods_images/20/573/2024781573L.jpg?timestamp=20231227100122,https://display.cjonstyle.com/m/item/2024781573?infl_cd=I0444&utm_medium=pcs&utm_source=livehomeshopping,0,0
2024-02-04,3041707082500,10,현대홈쇼핑,2024-02-04 21:35:00,2024-02-04 22:44:58,로보락 S7 Max Ultra 올인원 로봇청소기 물걸레 자동세척 열풍 건조 먼지통자동비움,가전/디지털,생활가전,청소기,로보락,청소기,https://image.hmall.com/static/2/8/43/53/2153438225_0.png?RS=300X300,https://www.hmall.com/md/pda/itemPtc?slitmCd=2153438225&ReferCode=m09&TcCode=0000001389,1540000,1540000
2024-02-04,2311707082680,28,GS MY SHOP,2024-02-04 21:38:00,2024-02-04 22:37:58,[70A포함][특가]리바이스 프레시핏 시즌3 브라팬티6세트+팬티6종,잡화,언더웨어,여성브라/팬티/속옷,리바이스,브라팬티,https://asset.m-gs.kr/prod/1044016683/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLH&gourl=/prd/prd.gs?prdid=1044016683,149900,149900
2024-02-04,2571707082800,36,현대홈쇼핑+샵,2024-02-04 21:40:00,2024-02-04 22:39:58,[데] 경주 코오롱호텔 프리미엄 낭만 패키지(4인) 2박,여행/보험/렌탈/티켓,국내여행,국내/여행,코오롱호텔,없음,http://image.hyundaihmall.com/static/5/7/51/04/2204517534_0.jpg,http://m.hyundaihmall.com/front/smItemDetailR.do?pReferCode=dm1&ItemCode=2204517534&utm_source=homemoadata&utm_medium=cps_main&utm_campaign=sale,399000,399000
2024-02-04,4401707082800,32,LOTTE OneTV,2024-02-04 21:40:00,2024-02-04 22:38:58,[직]최현석 한돈한우 함박스테이크 180g X 15팩,식품/건강,축산물,축산가공식품,최현석,함박스테이크,https://image2.lotteimall.com/goods/22/43/79/12794322_1.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12794322,59900,58900
2024-02-04,4781707082860,17,SK 스토아,2024-02-04 21:41:00,2024-02-04 22:40:58,[뉴메이슨] ☆뉴메이슨 청담187 무선 헤어브러쉬,뷰티,헤어/바디케어,헤어/바디케어용품,뉴메이슨,헤어브러쉬,http://imagecdn.skstoa.com/goods/860/37268860_g.jpg,http://m.skstoa.com/display/goods/37268860?orderMedia=62&mediaCode=EP01&mediaTarget=001&utm_source=hsmoa&utm_medium=affiliate&utm_campaign=hsmoaonair,109000,109000
2024-02-04,4861707082920,42,NS Shop+,2024-02-04 21:42:00,2024-02-04 22:01:58,"모두투어 황산 완전정복 4일 유람선 포함 풀패키지 5성급호텔 항주 일정 포함 399,000원~",여행/보험/렌탈/티켓,해외여행,해외/여행,모두투어,없음,http://product-image.prod-nsmall.com/itemimg8/33/748/33903748_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/33903748,0,1
2024-02-04,2231707083100,38,CJ ONSTYLE+,2024-02-04 21:45:00,2024-02-04 22:44:58,[CJ 1등견과] 오하루 자연가득 에브리데이 견과 25봉4박스,식품/건강,농산물,밤/견과류,오하루 자연가득,등견과 견과,http://itemimage.cjonstyle.net/goods_images/95/398/95145398L.jpg?timestamp=20211112095109,https://display.cjonstyle.com/m/item/95145398?infl_cd=I0959&utm_medium=pcs&utm_source=livehomeshopping&channelCode=30002002,89000,69000
2024-02-04,7191707084000,22,공영쇼핑,2024-02-04 22:00:00,2024-02-04 22:59:58,[해강] 진도 두번 구운 곱창김(10매×20봉),식품/건강,수산물,김/해초,진도,곱창김,"https://img.publichs.com/ECMCFO/share/product/57/05/65/16006187.png/dims/resize/Q_80,435",https://m.gongyoungshop.kr/gate/selectAliance.do?alcLnkCd=kt&tgUrl=/goods/selectGoodsDetail.do?prdId=11650557,40900,28630
2024-02-04,4861707084120,42,NS Shop+,2024-02-04 22:02:00,2024-02-04 22:21:58,"모두투어 황산 완전정복 4일 유람선 포함 풀패키지 5성급호텔 항주 일정 포함 399,000원~",여행/보험/렌탈/티켓,해외여행,해외/여행,모두투어,없음,http://product-image.prod-nsmall.com/itemimg8/33/748/33903748_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/33903748,0,1
2024-02-04,4861707085320,42,NS Shop+,2024-02-04 22:22:00,2024-02-04 22:41:58,"모두투어 황산 완전정복 4일 유람선 포함 풀패키지 5성급호텔 항주 일정 포함 399,000원~",여행/보험/렌탈/티켓,해외여행,해외/여행,모두투어,없음,http://product-image.prod-nsmall.com/itemimg8/33/748/33903748_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/33903748,0,1
2024-02-04,3151707085440,34,W쇼핑,2024-02-04 22:24:00,2024-02-04 23:24:18,라이나생명 (무)첫날부터 암보험 (사은품 : 신세계상품권 최대 3만원),여행/보험/렌탈/티켓,보험,보험/상조,라이나생명,보험,http://img.w-shopping.co.kr/goods2022/944/99/15899944_p.jpg,https://m.w-shopping.co.kr/display/goods/15899944?mediaCode=OT08,0,0
2024-02-04,3261707085560,20,신세계쇼핑,2024-02-04 22:26:00,2024-02-04 23:26:28,"[삼성5%할인,5.0%적립]★설 특집★ [종근당건강] CKD 괄사 목주름 크림 50ml 총 6개 (본품 3개 + 리필 3개) 설맞이 패키지 ",뷰티,스킨케어,크림,종근당건강,크림,http://img.shinsegaetvshopping.com/goods/018/20053018_g_20240130133931.jpg,http://m.shinsegaetvshopping.com/display/detail/20053018?inMediaCode=MC02,99900,99900
2024-02-04,3951707086040,12,KT알파 쇼핑,2024-02-04 22:34:00,2024-02-04 23:33:58,★무료체험★오미노비앙코 세탁세제 무스키오비앙코 2L*14(일반/드럼 겸용),생활/주방,생활잡화/청소/수납,세탁/건조용품,오미노비앙코,세탁세제,http://imgs.kshop.co.kr/d2/product/emc/202311/A3/41/2353/A3412353_550_20231124172933.jpg,http://m.kshop.co.kr/display/mc/product/2862426?with_code=000004&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%EC%A3%BC%EB%B0%A9%2F%EC%83%9D%ED%99%9C%2F%EC%95%A0%EA%B2%AC_2862426&utm_content=mo_schedule,159800,154800
2024-02-04,3231707086100,4,롯데홈쇼핑,2024-02-04 22:35:00,2024-02-04 23:49:58,24SS 아일렛 레이스 블루종 자켓,패션,여성의류,자켓,없음,자켓,https://image2.lotteimall.com/goods/09/40/79/12794009_1.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12794009,79900,79900
2024-02-04,2311707086280,28,GS MY SHOP,2024-02-04 22:38:00,2024-02-04 23:37:58,글라스락 렌지쿡 촉촉한 햇밥용기 6개+계란찜용기 1개,생활/주방,주방용품,물병/보관/밀폐용기,글라스락,햇밥용기 계란찜용기,https://asset.m-gs.kr/prod/1029162190/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLH&gourl=/prd/prd.gs?prdid=1029162190,29900,29900
2024-02-04,2701707086400,6,CJ ONSTYLE,2024-02-04 22:40:00,2024-02-04 23:44:58,[티르티르/공구/싱글] 콜라겐 코어 3X 레드 프로그램 9주 패키지,생활/주방,공구/보안용품,공구용품,티르티르,공구,http://itemimage.cjonstyle.net/goods_images/20/655/2012766655L.jpg?timestamp=20230309163729,https://display.cjonstyle.com/m/item/2012766655?infl_cd=I0444&utm_medium=pcs&utm_source=livehomeshopping,119000,119000
2024-02-04,3101707086400,8,GS SHOP,2024-02-04 22:40:00,2024-02-04 23:49:58,[TV CF 동일상품] 메디큐브 에이지알 부스터프로 패키지,가전/디지털,영상/음향가전,TV,메디큐브,에이지알,https://asset.m-gs.kr/prod/1048387514/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLG&gourl=/prd/prd.gs?prdid=1048387514,349000,349000
2024-02-04,4401707086400,32,LOTTE OneTV,2024-02-04 22:40:00,2024-02-04 23:38:58,라르테 4인 이태리 통가죽 소파[방송에서만 스툴+쿠션3+카페트+패드],가구/홈데코,거실가구,소파,라르테,통가죽 소파,https://image2.lotteimall.com/goods/38/09/79/12790938_1.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12790938,2990000,2690000
2024-02-04,2571707086400,36,현대홈쇼핑+샵,2024-02-04 22:40:00,2024-02-04 23:39:58,[본사직영] 다이슨 에어랩 멀티 스타일러 컴플리트 롱 오닉스골드,뷰티,미용기기/헤어기기,이미용/헤어기기,다이슨,에어랩,http://image.hyundaihmall.com/static/8/8/27/03/2203278808_0.jpg,http://m.hyundaihmall.com/front/smItemDetailR.do?pReferCode=dm1&ItemCode=2203278808&utm_source=homemoadata&utm_medium=cps_main&utm_campaign=sale,629000,599000
2024-02-04,4781707086460,17,SK 스토아,2024-02-04 22:41:00,2024-02-04 23:40:58,[종근당건강] (다다익설 특집 3박스 더) 락토핏 코어맥스 6통(12개월분)에 3박스(90포) 더,식품/건강,건강식품,유산균,종근당건강,락토핏 코어맥스,http://imagecdn.skstoa.com/goods/463/36528463_g.jpg,http://m.skstoa.com/display/goods/36528463?orderMedia=62&mediaCode=EP01&mediaTarget=001&utm_source=hsmoa&utm_medium=affiliate&utm_campaign=hsmoaonair,129000,87070
2024-02-04,4861707086520,42,NS Shop+,2024-02-04 22:42:00,2024-02-04 23:01:58,LX하우시스 Z:IN 창호 인테리어 패키지,가구/홈데코,시공,시공,LX하우시스,Z,http://product-image.prod-nsmall.com/itemimg5/33/805/33800805_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/33800805,0,1
2024-02-04,3081707086700,2,NS홈쇼핑,2024-02-04 22:45:00,2024-02-04 23:54:58,오제끄 실크 바디 필링(230mlX5+대용량(1000ml)X2)+펌프+버퍼+(상품평시)블랙토트백,뷰티,클렌징,클렌징/리무버,오제끄,필링,http://product-image.prod-nsmall.com/itemimg9/33/819/33944819_S.jpg,http://mw.nsmall.com/gate.html?co_cd=181&target=/product/33944819,69900,62910
2024-02-04,3621707086700,14,홈&쇼핑,2024-02-04 22:45:00,2024-02-04 23:49:58,[상담소개][미동부/캐나다 10일] 아시아나항공+나이아가라 폭포뷰 호텔+퀘벡 워킹투어,여행/보험/렌탈/티켓,해외여행,해외/여행,아시아나항공 퀘벡,나이아가라,http://image.hnsmall.com/images/goods/981/42654981_g.jpg,http://m.hnsmall.com/goods/view/42654981?channel_code=21363&utm_source=OllehPortal&utm_medium=AF&utm_campaign=TV_None_42654981,0,0
2024-02-04,3041707086700,10,현대홈쇼핑,2024-02-04 22:45:00,2024-02-04 23:49:58,바디프랜드 메디컬 팬텀 의료기기,여행/보험/렌탈/티켓,렌탈,리빙/건강렌탈,바디프랜드,의료기기,https://image.hmall.com/static/4/5/88/49/2149885496_0.jpg?RS=300X300,https://www.hmall.com/md/pda/itemPtc?slitmCd=2149885496&ReferCode=m09&TcCode=0000001389,0,0
2024-02-04,2231707086700,38,CJ ONSTYLE+,2024-02-04 22:45:00,2024-02-04 23:44:58,사옹원 프리미엄 명절모둠전 총 11종11팩,식품/건강,가공식품,간편식품,사옹원,명절모둠전,http://itemimage.cjonstyle.net/goods_images/20/501/2024986501L.jpg?timestamp=20240102104736,https://display.cjonstyle.com/m/item/2024986501?infl_cd=I0959&utm_medium=pcs&utm_source=livehomeshopping&channelCode=30002002,60900,59900
2024-02-04,7191707087600,22,공영쇼핑,2024-02-04 23:00:00,2024-02-04 23:54:58,[물가안정]장길영 세척사과 3Kg*2박스(190~300g)/총6kg,식품/건강,농산물,과일,장길영,없음,"https://img.publichs.com/ECMCFO/share/product/64/83/79/16983983.jpg/dims/resize/Q_80,435",https://m.gongyoungshop.kr/gate/selectAliance.do?alcLnkCd=kt&tgUrl=/goods/selectGoodsDetail.do?prdId=11798364,54900,54900
2024-02-04,4861707087720,42,NS Shop+,2024-02-04 23:02:00,2024-02-04 23:21:58,LX하우시스 Z:IN 창호 인테리어 패키지,가구/홈데코,시공,시공,LX하우시스,Z,http://product-image.prod-nsmall.com/itemimg5/33/805/33800805_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/33800805,0,1
2024-02-04,4861707088920,42,NS Shop+,2024-02-04 23:22:00,2024-02-04 23:41:58,LX하우시스 Z:IN 창호 인테리어 패키지,가구/홈데코,시공,시공,LX하우시스,Z,http://product-image.prod-nsmall.com/itemimg5/33/805/33800805_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/33800805,0,1
2024-02-04,3151707089040,34,W쇼핑,2024-02-04 23:24:00,2024-02-05 00:24:38,(방송에서만)마이아 두유제조기,식품/건강,가공식품,유제품,마이아,두유제조기,http://img.w-shopping.co.kr/goods2022/250/26/16026250_p.jpg,https://m.w-shopping.co.kr/display/goods/16026250?mediaCode=OT08,79000,78000
2024-02-04,3261707089160,20,신세계쇼핑,2024-02-04 23:26:00,2024-02-05 00:26:28,"20052871 DB운전자보험 한문철의 초기대응플랜(주물냄비1+1)(1122,정)",여행/보험/렌탈/티켓,보험,보험/상조,DB운전자보험,보험,http://img.shinsegaetvshopping.com/goods/871/20052871_g_20200527133001.jpg,http://m.shinsegaetvshopping.com/display/detail/20052871?inMediaCode=MC02,0,0
2024-02-04,2291707089520,30,쇼핑엔티,2024-02-04 23:32:00,2024-02-05 00:30:58,밸런스온 베타젤 매직 경추베개 1+1세트,가구/홈데코,침구,베개류,밸런스온,매직 경추베개,http://img.shoppingntmall.com/goods/482/14294482_h.jpg,http://m.shoppingntmall.com/display/goods/14294482?mediaCode=TV02A,-1,98000
2024-02-04,3951707089700,12,KT알파 쇼핑,2024-02-04 23:35:00,2024-02-05 00:34:58,[방송중무료체험] 질경이 모닝폼워시 여성청결제 5개(무료체험 1개포함),생활/주방,위생용품,위생/청결제/생리대,질경이,여성청결제,http://imgs.kshop.co.kr//d2/product/emc/202401/29/12/193/2912193_550_20240131175500.jpg,http://m.kshop.co.kr/display/mc/product/2912193?with_code=000004&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%ED%99%94%EC%9E%A5%ED%92%88%2F%EC%9D%B4%EB%AF%B8%EC%9A%A9_2912193&utm_content=mo_schedule,63900,62900
2024-02-04,2311707089880,28,GS MY SHOP,2024-02-04 23:38:00,2024-02-05 00:37:58,"[런칭 가격 59,900원] 코펜하겐럭스 울모달 티블라우스 4종",패션,여성의류,블라우스/셔츠,코펜하겐럭스,울모달 티블라우스,https://asset.m-gs.kr/prod/1036781450/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLH&gourl=/prd/prd.gs?prdid=1036781450,39900,39900
2024-02-04,4401707090000,32,LOTTE OneTV,2024-02-04 23:40:00,2024-02-05 00:39:58,[상담예약] ★헬스케어 로봇 렌탈,여행/보험/렌탈/티켓,렌탈,리빙/건강렌탈,헬스케어,로봇,https://image2.lotteimall.com/goods/34/23/74/12742334_1.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12742334,0,0
2024-02-04,2571707090000,36,현대홈쇼핑+샵,2024-02-04 23:40:00,2024-02-05 00:39:58,[론칭가 79000원] 케이시박 23FW faux밍크 케이프 반후드 재킷,패션,여성의류,자켓,케이시박,재킷,http://image.hyundaihmall.com/static/3/5/41/52/2152415357_0.jpg,http://m.hyundaihmall.com/front/smItemDetailR.do?pReferCode=dm1&ItemCode=2152415357&utm_source=homemoadata&utm_medium=cps_main&utm_campaign=sale,59000,59000
2024-02-04,4781707090060,17,SK 스토아,2024-02-04 23:41:00,2024-02-05 00:40:58,"[LG전자] (16형)LG 그램 프로 노트북 16Z90SP-GA5JK+아카데미 사은품,상품권 10만원, 멀티그릴 ",가전/디지털,노트북/PC/게임,노트북,LG전자,노트북,http://imagecdn.skstoa.com/goods/391/37272391_g.jpg,http://m.skstoa.com/display/goods/37272391?orderMedia=62&mediaCode=EP01&mediaTarget=001&utm_source=hsmoa&utm_medium=affiliate&utm_campaign=hsmoaonair,2599000,2489000
2024-02-04,2231707090300,38,CJ ONSTYLE+,2024-02-04 23:45:00,2024-02-05 00:29:58,NEW 캐치온 5way 3채널 블랙박스 128G + 뉴 캐치온 세이프,가전/디지털,자동차기기,자동차용품/기기,캐치온,블랙박스,http://itemimage.cjonstyle.net/goods_images/20/860/2019386860L.jpg?timestamp=20230809140147,https://display.cjonstyle.com/m/item/2019386860?infl_cd=I0959&utm_medium=pcs&utm_source=livehomeshopping&channelCode=30002002,228000,213000
2024-02-04,2701707090300,6,CJ ONSTYLE,2024-02-04 23:45:00,2024-02-05 00:34:58,LG 울트라HD TV AI ThinQ 86인치 86UR9300KNA + 사운드바,가전/디지털,영상/음향가전,TV,LG,TV,http://itemimage.cjonstyle.net/goods_images/20/234/2020397234L.jpg?timestamp=20231211125559,https://display.cjonstyle.com/m/item/2020397234?infl_cd=I0444&utm_medium=pcs&utm_source=livehomeshopping,3590000,3490000
2024-02-04,3621707090600,14,홈&쇼핑,2024-02-04 23:50:00,2024-02-05 00:59:58,[10%적립]AHC 최신상 프리미어 앰플인아이크림 코어리프팅 매니아(설에디션),뷰티,스킨케어,에센스/앰플/세럼,AHC,인아이크림,http://image.hnsmall.com/images/goods/436/42805436_g.jpg,http://m.hnsmall.com/goods/view/42805436?channel_code=21363&utm_source=OllehPortal&utm_medium=AF&utm_campaign=TV_None_42805436,169000,152100
2024-02-04,3231707090600,4,롯데홈쇼핑,2024-02-04 23:50:00,2024-02-05 00:59:58,레이스업 레더 앵클 부츠,스포츠레저,스포츠신발/용품,런닝화/워킹화/기타신발,레이스업,부츠,https://image2.lotteimall.com/goods/19/72/78/12787219_1.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12787219,59000,59000
2024-02-04,3101707090600,8,GS SHOP,2024-02-04 23:50:00,2024-02-05 00:39:58,"[런칭1,390,000원][막스마라] 티그레 버진울 코트",패션,여성의류,코트,막스마라,코트,https://asset.m-gs.kr/prod/1045710358/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLG&gourl=/prd/prd.gs?prdid=1045710358,1190000,1190000
2024-02-04,3041707090600,10,현대홈쇼핑,2024-02-04 23:50:00,2024-02-05 00:59:58,삼성화재 무배당 건강보험 마이헬스 파트너,여행/보험/렌탈/티켓,보험,보험/상조,삼성화재,보험,https://image.hmall.com/static/5/6/23/02/2202236505_0.gif?RS=300X300,https://www.hmall.com/md/pda/itemPtc?slitmCd=2202236505&ReferCode=m09&TcCode=0000001389,0,0
2024-02-04,7191707090900,22,공영쇼핑,2024-02-04 23:55:00,2024-02-05 00:59:58,[100% 국내산 오리] 목우촌 유황 오리 로스 150g x 14팩,식품/건강,축산물,오리고기,목우촌,유황 오리 로스,"https://img.publichs.com/ECMCFO/share/product/03/84/69/16396873.jpg/dims/resize/Q_80,435",https://m.gongyoungshop.kr/gate/selectAliance.do?alcLnkCd=kt&tgUrl=/goods/selectGoodsDetail.do?prdId=11698403,39900,35910
